Subsidiaries,Channel,Product Type,Version,Sales Staff,Order Date,Quantity,Cash Discount,Volume Discount,Freight,Returns and Allowances
GO Central Europe,Direct Marketing,Sleeping Bags,Budget version 2,"Jauvin, Étienne",7-Aug,343,759.78,495.31,2362.31,1027.09
GO Central Europe,Direct Marketing,Sleeping Bags,Budget version 2,"Jever, Frank",7-Jun,619,1374.1,895.78,4272.21,1857.48
GO Central Europe,Direct Marketing,Sleeping Bags,Budget version 2,"Jever, Frank",7-Mar,699,1551.92,1011.71,4825.08,2097.86
GO Central Europe,Direct Marketing,Sleeping Bags,Budget version 2,"Lattrez, Yvette",7-Aug,225,501.15,326.71,1558.12,677.44
GO Central Europe,Direct Marketing,Sleeping Bags,Budget version 2,"Lattrez, Yvette",7-Jun,451,1002.26,653.38,3116.2,1354.87
GO Central Europe,Direct Marketing,Sleeping Bags,Budget version 2,"Lattrez, Yvette",7-Oct,225,501.15,326.71,1558.12,677.44
GO Central Europe,Direct Marketing,Sleeping Bags,Budget version 2,"Michel, Élizabeth",7-Dec,969,2150.06,1401.65,6684.77,2906.42
GO Central Europe,Direct Marketing,Sleeping Bags,Budget version 2,"Michel, Élizabeth",7-Oct,889,1972.23,1285.72,6131.89,2666.04
GO Central Europe,Direct Marketing,Sleeping Bags,Budget version 2,"Reed, Keith",7-Oct,488,1083.1,706.09,3367.51,1464.13
GO Central Europe,Direct Marketing,Sleeping Bags,Budget version 2,"Sommer, Susanne",7-Aug,320,711.31,463.7,2211.51,961.53
GO Central Europe,Direct Marketing,Sleeping Bags,Budget version 2,"Vertemati, Gianni",7-Oct,255,565.81,368.85,1759.14,764.84
GO Central Europe,Direct Marketing,Sleeping Bags,Budget version 2,"Walker, Janet",7-Apr,314,695.12,453.17,2161.25,939.67
GO Central Europe,Direct Marketing,Sleeping Bags,Budget version 2,"Walker, Janet",7-Jul,590,1309.44,853.64,4071.19,1770.08
GO Central Europe,Direct Marketing,Sleeping Bags,Budget version 2,"Walker, Janet",7-Oct,438,969.93,632.34,3015.69,1311.17
GO Central Europe,Direct Marketing,Sunscreen,Budget version 1,"Jauvin, Étienne",7-Aug,480,48.02,31.3,149.24,64.89
GO Central Europe,Direct Marketing,Sunscreen,Budget version 1,"Jauvin, Étienne",7-Mar,670,66.93,43.61,208.06,90.46
GO Central Europe,Direct Marketing,Sunscreen,Budget version 1,"Lattrez, Yvette",7-Aug,451,45.08,29.39,140.19,60.95
GO Central Europe,Direct Marketing,Sunscreen,Budget version 1,"Lattrez, Yvette",7-Jun,408,40.71,26.58,126.64,55.06
GO Central Europe,Direct Marketing,Sunscreen,Budget version 1,"Lattrez, Yvette",7-Nov,554,55.29,36.03,171.85,74.72
GO Central Europe,Direct Marketing,Sunscreen,Budget version 1,"Sommer, Susanne",7-Aug,554,55.29,36.03,171.85,74.72
GO Central Europe,Direct Marketing,Sunscreen,Budget version 2,"Jauvin, Étienne",7-Aug,503,51.68,33.71,160.7,69.87
GO Central Europe,Direct Marketing,Sunscreen,Budget version 2,"Jauvin, Étienne",7-Mar,699,71.92,46.91,223.62,97.23
GO Central Europe,Direct Marketing,Sunscreen,Budget version 2,"Lattrez, Yvette",7-Aug,466,47.93,31.26,149.07,64.81
GO Central Europe,Direct Marketing,Sunscreen,Budget version 2,"Lattrez, Yvette",7-Jun,423,43.43,28.31,135.11,58.74
GO Central Europe,Direct Marketing,Sunscreen,Budget version 2,"Lattrez, Yvette",7-Nov,575,59.17,38.57,184.02,80.01
GO Central Europe,Direct Marketing,Sunscreen,Budget version 2,"Sommer, Susanne",7-Aug,583,59.93,39.06,186.34,81.02
GO Central Europe,Direct Marketing,Tents,Budget version 1,"Jauvin, Étienne",7-Aug,189,1781.97,1161.71,5540.45,2408.89
GO Central Europe,Direct Marketing,Tents,Budget version 1,"Jauvin, Étienne",7-Mar,1063,10006.49,6523.4,31111.66,13526.81
GO Central Europe,Direct Marketing,Tents,Budget version 1,"Jauvin, Étienne",7-Oct,364,3426.91,2234.02,10654.7,4632.48
GO Central Europe,Direct Marketing,Tents,Budget version 1,"Jever, Frank",7-Jun,2011,18916.41,12331.92,58813.84,25571.23
GO Central Europe,Direct Marketing,Tents,Budget version 1,"Jever, Frank",7-Oct,335,3152.72,2055.31,9802.31,4261.87
GO Central Europe,Direct Marketing,Tents,Budget version 1,"Lattrez, Yvette",7-Apr,364,3426.91,2234.02,10654.7,4632.48
GO Central Europe,Direct Marketing,Tents,Budget version 1,"Lattrez, Yvette",7-Aug,613,5757.16,3753.22,17899.88,7782.56
GO Central Europe,Direct Marketing,Tents,Budget version 1,"Lattrez, Yvette",7-Jun,291,2741.51,1787.23,8523.72,3705.97
GO Central Europe,Direct Marketing,Tents,Budget version 1,"Lattrez, Yvette",7-Oct,1632,15352.43,10008.54,47732.95,20753.46
GO Central Europe,Direct Marketing,Tents,Budget version 1,"Michel, Élizabeth",7-Dec,743,6990.84,4557.45,21735.54,9450.23
GO Central Europe,Direct Marketing,Tents,Budget version 1,"Reed, Keith",7-Oct,145,1370.75,893.64,4261.86,1852.98
GO Central Europe,Direct Marketing,Tents,Budget version 1,"Vertemati, Gianni",7-Oct,466,4386.4,2859.58,13637.97,5929.55
GO Central Europe,Direct Marketing,Tents,Budget version 1,"Walker, Janet",7-Oct,379,3563.98,2323.43,11080.85,4817.76
GO Central Europe,Direct Marketing,Tents,Budget version 2,"Jauvin, Étienne",7-Aug,196,1906.02,1242.56,5926.15,2576.59
GO Central Europe,Direct Marketing,Tents,Budget version 2,"Jauvin, Étienne",7-Mar,1108,10730.28,6995.25,33361.91,14505.18
GO Central Europe,Direct Marketing,Tents,Budget version 2,"Jauvin, Étienne",7-Oct,379,3670.86,2393.12,11413.31,4962.31
GO Central Europe,Direct Marketing,Tents,Budget version 2,"Jever, Frank",7-Jun,2083,20189.82,13162.1,62773.11,27292.66
GO Central Europe,Direct Marketing,Tents,Budget version 2,"Jever, Frank",7-Oct,350,3388.51,2209.01,10535.33,4580.58
GO Central Europe,Direct Marketing,Tents,Budget version 2,"Lattrez, Yvette",7-Apr,379,3670.86,2393.12,11413.31,4962.31
GO Central Europe,Direct Marketing,Tents,Budget version 2,"Lattrez, Yvette",7-Aug,634,6141.66,4003.86,19095.3,8302.3
GO Central Europe,Direct Marketing,Tents,Budget version 2,"Lattrez, Yvette",7-Jun,305,2964.95,1932.9,9218.44,4008.02
GO Central Europe,Direct Marketing,Tents,Budget version 2,"Lattrez, Yvette",7-Oct,1704,16518.96,10768.98,51359.8,22330.35
GO Central Europe,Direct Marketing,Tents,Budget version 2,"Michel, Élizabeth",7-Dec,773,7482.94,4878.28,23265.58,10115.47
GO Central Europe,Direct Marketing,Tents,Budget version 2,"Reed, Keith",7-Oct,154,1482.45,966.45,4609.22,2004.01
GO Central Europe,Direct Marketing,Tents,Budget version 2,"Vertemati, Gianni",7-Oct,488,4729.79,3083.43,14705.6,6393.74
GO Central Europe,Direct Marketing,Tents,Budget version 2,"Walker, Janet",7-Oct,394,3812.08,2485.16,11852.26,5153.16
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Browne, Emily",7-Jun,305,355.97,232.05,1106.73,481.19
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Jauvin, Étienne",7-Aug,116,135.6,88.42,421.6,183.3
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Jauvin, Étienne",7-Mar,815,949.24,618.83,2951.26,1283.16
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Jever, Frank",7-Jun,655,762.76,497.27,2371.54,1031.1
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Jever, Frank",7-Mar,466,542.4,353.6,1686.45,733.24
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Jever, Frank",7-Oct,2257,2627.31,1712.76,8168.65,3551.59
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Kunze, Jörg",7-Jan,2040,2373.06,1547.02,7378.15,3207.89
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Lattrez, Yvette",7-Apr,743,864.47,563.58,2687.73,1168.58
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Lattrez, Yvette",7-Aug,773,898.36,585.65,2793.14,1214.41
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Lattrez, Yvette",7-Nov,758,881.42,574.59,2740.44,1191.5
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Lattrez, Yvette",7-Oct,2068,2406.95,1569.14,7483.56,3253.72
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Michel, Élizabeth",7-Dec,145,169.49,110.5,527.01,229.13
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Reed, Keith",7-Oct,655,762.76,497.27,2371.54,1031.1
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Sommer, Susanne",7-Aug,699,813.6,530.4,2529.66,1099.85
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Vertemati, Gianni",7-Oct,1049,1220.44,795.63,3794.46,1649.77
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Walker, Janet",7-Apr,962,1118.73,729.32,3478.27,1512.29
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Walker, Janet",7-Jul,234,271.2,176.8,843.2,366.61
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Walker, Janet",7-Oct,787,915.31,596.71,2845.85,1237.33
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Winkler, Björn",7-Apr,990,1152.62,751.39,3583.69,1558.13
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Winkler, Björn",7-Dec,88,101.71,66.31,316.19,137.47
GO Central Europe,Direct Marketing,Tools,Budget version 1,"Winkler, Björn",7-Oct,88,101.71,66.31,316.19,137.47
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Browne, Emily",7-Jun,320,384.1,250.42,1194.22,519.23
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Jauvin, Étienne",7-Aug,124,148.4,96.76,461.38,200.6
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Jauvin, Étienne",7-Mar,853,1021.34,665.82,3175.51,1380.66
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Jever, Frank",7-Jun,678,811.86,529.24,2524.13,1097.45
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Jever, Frank",7-Mar,480,576.15,375.58,1791.33,778.84
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Jever, Frank",7-Oct,2352,2819.58,1838.15,8766.56,3811.55
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Kunze, Jörg",7-Jan,2120,2540.27,1656.04,7898.03,3433.93
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Lattrez, Yvette",7-Apr,773,925.34,603.22,2876.93,1250.84
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Lattrez, Yvette",7-Aug,800,960.25,626,2985.51,1298.05
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Lattrez, Yvette",7-Nov,787,942.77,614.63,2931.24,1274.45
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Lattrez, Yvette",7-Oct,2156,2583.92,1684.49,8033.76,3492.94
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Michel, Élizabeth",7-Dec,154,183.31,119.5,569.95,247.8
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Reed, Keith",7-Oct,678,811.86,529.24,2524.13,1097.45
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Sommer, Susanne",7-Aug,729,872.95,569.11,2714.08,1180.03
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Vertemati, Gianni",7-Oct,1093,1309.4,853.64,4071.15,1770.07
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Walker, Janet",7-Apr,1005,1204.65,785.33,3745.46,1628.46
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Walker, Janet",7-Jul,240,288.05,187.81,895.64,389.41
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Walker, Janet",7-Oct,815,977.69,637.38,3039.82,1321.66
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Winkler, Björn",7-Apr,1027,1230.83,802.4,3826.88,1663.86
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Winkler, Björn",7-Dec,88,104.74,68.31,325.69,141.6
GO Central Europe,Direct Marketing,Tools,Budget version 2,"Winkler, Björn",7-Oct,88,104.74,68.31,325.69,141.6
GO Central Europe,Direct Marketing,Watches,Budget version 1,"Browne, Emily",7-Jun,977,1959.44,1277.38,6092.21,2648.79
GO Central Europe,Direct Marketing,Watches,Budget version 1,"Jever, Frank",7-Jun,670,1345.29,877,4182.71,1818.57
GO Central Europe,Direct Marketing,Watches,Budget version 1,"Jever, Frank",7-Mar,554,1111.33,724.5,3455.31,1502.31
GO Central Europe,Direct Marketing,Watches,Budget version 1,"Lattrez, Yvette",7-Apr,1049,2105.69,1372.72,6546.85,2846.46
GO Central Europe,Direct Marketing,Watches,Budget version 1,"Lattrez, Yvette",7-Aug,423,848.11,552.92,2636.94,1146.5
GO Central Europe,Direct Marketing,Watches,Budget version 1,"Lattrez, Yvette",7-Nov,234,467.93,305.04,1454.85,632.54
GO Central Europe,Direct Marketing,Watches,Budget version 1,"Lattrez, Yvette",7-Oct,394,789.65,514.8,2455.06,1067.42
GO Central Europe,Direct Marketing,Watches,Budget version 1,"Sommer, Susanne",7-Aug,364,731.15,476.63,2273.22,988.36
GO Central Europe,Direct Marketing,Watches,Budget version 1,"Walker, Janet",7-Apr,2592,5205.71,3393.69,16185.33,7037.1
GO Central Europe,Direct Marketing,Watches,Budget version 1,"Walker, Janet",7-Jul,1573,3158.52,2059.1,9820.32,4269.7
GO Central Europe,Direct Marketing,Watches,Budget version 1,"Walker, Janet",7-Oct,291,584.89,381.29,1818.57,790.68
GO Central Europe,Direct Marketing,Watches,Budget version 1,"Winkler, Björn",7-Dec,451,906.61,591.05,2818.78,1225.56
GO Central Europe,Direct Marketing,Watches,Budget version 1,"Winkler, Björn",7-Jun,480,965.11,629.17,3000.67,1304.64
GO Central Europe,Direct Marketing,Watches,Budget version 2,"Browne, Emily",7-Jun,1013,2093.56,1364.82,6509.13,2830.06
GO Central Europe,Direct Marketing,Watches,Budget version 2,"Jever, Frank",7-Jun,699,1445.89,942.6,4495.51,1954.57
GO Central Europe,Direct Marketing,Watches,Budget version 2,"Jever, Frank",7-Mar,575,1189.85,775.69,3699.44,1608.45
GO Central Europe,Direct Marketing,Watches,Budget version 2,"Lattrez, Yvette",7-Apr,1093,2259.22,1472.82,7024.24,3054.02
GO Central Europe,Direct Marketing,Watches,Budget version 2,"Lattrez, Yvette",7-Aug,438,903.67,589.13,2809.69,1221.6
GO Central Europe,Direct Marketing,Watches,Budget version 2,"Lattrez, Yvette",7-Nov,240,497.05,324.04,1545.32,671.88
GO Central Europe,Direct Marketing,Watches,Budget version 2,"Lattrez, Yvette",7-Oct,415,858.5,559.65,2669.23,1160.53
GO Central Europe,Direct Marketing,Watches,Budget version 2,"Sommer, Susanne",7-Aug,379,783.19,510.56,2435.08,1058.73
GO Central Europe,Direct Marketing,Watches,Budget version 2,"Walker, Janet",7-Apr,2695,5572.73,3632.96,17326.49,7533.26
GO Central Europe,Direct Marketing,Watches,Budget version 2,"Walker, Janet",7-Jul,1638,3388.83,2209.23,10536.35,4581.02
GO Central Europe,Direct Marketing,Watches,Budget version 2,"Walker, Janet",7-Oct,305,632.6,412.37,1966.79,855.13
GO Central Europe,Direct Marketing,Watches,Budget version 2,"Winkler, Björn",7-Dec,466,963.96,628.41,2997.01,1303.05
GO Central Europe,Direct Marketing,Watches,Budget version 2,"Winkler, Björn",7-Jun,503,1039.22,677.51,3231.15,1404.85
GO Central Europe,Direct Marketing,Woods,Budget version 1,"Clermont, Émile",7-Jun,44,860.64,561.08,2675.83,1163.4
GO Central Europe,Direct Marketing,Woods,Budget version 1,"Jauvin, Étienne",7-Aug,15,286.89,187.01,891.94,387.8
GO Central Europe,Direct Marketing,Woods,Budget version 1,"Jauvin, Étienne",7-Mar,59,1147.49,748.09,3567.77,1551.2
GO Central Europe,Direct Marketing,Woods,Budget version 2,"Clermont, Émile",7-Jun,44,886.46,577.89,2756.09,1198.3
GO Central Europe,Direct Marketing,Woods,Budget version 2,"Jauvin, Étienne",7-Aug,15,295.5,192.63,918.7,399.43
GO Central Europe,Direct Marketing,Woods,Budget version 2,"Jauvin, Étienne",7-Mar,59,1181.91,770.52,3674.78,1597.73
GO Central Europe,Equipment Rental Store,Cooking Gear,Budget version 1,"Jauvin, Étienne",7-Apr,423,353.42,230.4,1098.8,477.74
GO Central Europe,Equipment Rental Store,Cooking Gear,Budget version 1,"Jauvin, Étienne",7-Aug,539,450.9,293.94,1401.92,609.53
GO Central Europe,Equipment Rental Store,Cooking Gear,Budget version 2,"Jauvin, Étienne",7-Apr,438,376.57,245.47,1170.81,509.05
GO Central Europe,Equipment Rental Store,Cooking Gear,Budget version 2,"Jauvin, Étienne",7-Aug,560,483.27,315.03,1502.52,653.27
GO Central Europe,Equipment Rental Store,Lanterns,Budget version 1,"Jauvin, Étienne",7-Aug,962,580.97,378.75,1806.27,785.33
GO Central Europe,Equipment Rental Store,Lanterns,Budget version 2,"Jauvin, Étienne",7-Aug,998,621.06,404.88,1930.9,839.52
GO Central Europe,Equipment Rental Store,Packs,Budget version 1,"Jauvin, Étienne",7-Aug,204,742.25,483.89,2307.78,1003.38
GO Central Europe,Equipment Rental Store,Packs,Budget version 1,"Michel, Élizabeth",7-Jun,524,1908.65,1244.3,5934.22,2580.1
GO Central Europe,Equipment Rental Store,Packs,Budget version 2,"Jauvin, Étienne",7-Aug,211,791.84,516.22,2461.88,1070.38
GO Central Europe,Equipment Rental Store,Packs,Budget version 2,"Michel, Élizabeth",7-Jun,546,2047.81,1334.99,6366.93,2768.23
GO Central Europe,Equipment Rental Store,Sleeping Bags,Budget version 1,"Jauvin, Étienne",7-Jun,291,627.79,409.25,1951.9,848.65
GO Central Europe,Equipment Rental Store,Sleeping Bags,Budget version 2,"Jauvin, Étienne",7-Jun,305,678.98,442.6,2111,917.83
GO Central Europe,Equipment Rental Store,Tents,Budget version 1,"Clermont, Émile",7-May,714,6716.7,4378.73,20883.15,9079.63
GO Central Europe,Equipment Rental Store,Tents,Budget version 1,"Michel, Élizabeth",7-Apr,175,1644.9,1072.35,5114.25,2223.59
GO Central Europe,Equipment Rental Store,Tents,Budget version 2,"Clermont, Émile",7-May,743,7200.59,4694.16,22387.59,9733.73
GO Central Europe,Equipment Rental Store,Tents,Budget version 2,"Michel, Élizabeth",7-Apr,181,1764.84,1150.52,5487.16,2385.72
GO Central Europe,Equipment Rental Store,Tools,Budget version 1,"Clermont, Émile",7-May,131,152.54,99.44,474.31,206.22
GO Central Europe,Equipment Rental Store,Tools,Budget version 1,"Jauvin, Étienne",7-Aug,438,508.51,331.49,1581.04,687.41
GO Central Europe,Equipment Rental Store,Tools,Budget version 1,"Michel, Élizabeth",7-Jul,219,254.25,165.74,790.5,343.7
GO Central Europe,Equipment Rental Store,Tools,Budget version 2,"Clermont, Émile",7-May,139,165.88,108.13,515.69,224.21
GO Central Europe,Equipment Rental Store,Tools,Budget version 2,"Jauvin, Étienne",7-Aug,451,541.24,352.84,1682.75,731.63
GO Central Europe,Equipment Rental Store,Tools,Budget version 2,"Michel, Élizabeth",7-Jul,225,270.62,176.4,841.38,365.82
GO Central Europe,Eyewear Store,Eyewear,Budget version 1,"Browne, Emily",7-Apr,145,301.52,196.55,937.51,407.61
GO Central Europe,Eyewear Store,Eyewear,Budget version 1,"Reed, Keith",7-Jun,160,331.66,216.22,1031.24,448.37
GO Central Europe,Eyewear Store,Eyewear,Budget version 1,"Ross-Hythe, James",7-Mar,145,301.52,196.55,937.51,407.61
GO Central Europe,Eyewear Store,Eyewear,Budget version 1,"Ross-Hythe, James",7-Sep,480,995.03,648.7,3093.77,1345.12
GO Central Europe,Eyewear Store,Eyewear,Budget version 1,"Samson, Frédéric",7-Oct,291,603.04,393.15,1874.98,815.21
GO Central Europe,Eyewear Store,Eyewear,Budget version 1,"Turpin, Daniel",7-May,1049,2171.02,1415.34,6750.01,2934.79
GO Central Europe,Eyewear Store,Eyewear,Budget version 1,"Wiesinger, Elsbeth",7-Oct,613,1266.41,825.59,3937.51,1711.96
GO Central Europe,Eyewear Store,Eyewear,Budget version 1,"Winkler, Björn",7-Nov,743,1537.79,1002.53,4781.25,2078.8
GO Central Europe,Eyewear Store,Eyewear,Budget version 1,"Winkler, Björn",7-Oct,568,1175.98,766.64,3656.28,1589.69
GO Central Europe,Eyewear Store,Eyewear,Budget version 2,"Browne, Emily",7-Apr,154,326.09,212.61,1013.9,440.83
GO Central Europe,Eyewear Store,Eyewear,Budget version 2,"Reed, Keith",7-Jun,168,357.17,232.85,1110.48,482.82
GO Central Europe,Eyewear Store,Eyewear,Budget version 2,"Ross-Hythe, James",7-Mar,154,326.09,212.61,1013.9,440.83
GO Central Europe,Eyewear Store,Eyewear,Budget version 2,"Ross-Hythe, James",7-Sep,503,1071.51,698.51,3331.39,1448.43
GO Central Europe,Eyewear Store,Eyewear,Budget version 2,"Samson, Frédéric",7-Oct,305,652.22,425.17,2027.84,881.67
GO Central Europe,Eyewear Store,Eyewear,Budget version 2,"Turpin, Daniel",7-May,1093,2329.31,1518.53,7242.19,3148.78
GO Central Europe,Eyewear Store,Eyewear,Budget version 2,"Wiesinger, Elsbeth",7-Oct,634,1351,880.75,4200.46,1826.29
GO Central Europe,Eyewear Store,Eyewear,Budget version 2,"Winkler, Björn",7-Nov,773,1646.05,1073.11,5117.82,2225.14
GO Central Europe,Eyewear Store,Eyewear,Budget version 2,"Winkler, Björn",7-Oct,590,1257.85,820.02,3910.8,1700.35
GO Central Europe,Golf Shop,Eyewear,Budget version 1,"Samson, Frédéric",7-Nov,204,422.14,275.21,1312.52,570.66
GO Central Europe,Golf Shop,Eyewear,Budget version 2,"Samson, Frédéric",7-Nov,211,450.32,293.58,1400.14,608.76
GO Central Europe,Golf Shop,Golf Accessories,Budget version 1,"Browne, Emily",7-Apr,4677,5888.79,3839.01,18309.08,7960.47
