Version,Band,Grade,Subsidiary,Base Salary
Budget Version 1,7,G_52,GO Asia Pacific,97846.15
Budget Version 1,7,G_53,GO Americas,108384.62
Budget Version 1,7,G_53,GO Central Europe,108384.62
Budget Version 1,7,G_53,GO Northern Europe,108384.62
Budget Version 1,7,G_53,GO Southern Europe,108384.62
Budget Version 1,7,G_53,GO Accessories GmbH,108384.62
Budget Version 1,7,G_53,GO Asia Pacific,108384.62
Budget Version 1,7,G_54,GO Americas,98653.85
Budget Version 1,7,G_54,GO Central Europe,98653.85
Budget Version 1,7,G_54,GO Northern Europe,98653.85
Budget Version 1,7,G_54,GO Southern Europe,98653.85
Budget Version 1,7,G_54,GO Accessories GmbH,98653.85
Budget Version 1,7,G_54,GO Asia Pacific,98653.85
Budget Version 1,7,G_55,GO Americas,118038.46
Budget Version 1,7,G_55,GO Central Europe,118038.46
Budget Version 1,7,G_55,GO Northern Europe,118038.46
Budget Version 1,7,G_55,GO Southern Europe,118038.46
Budget Version 1,7,G_55,GO Accessories GmbH,118038.46
Budget Version 1,7,G_55,GO Asia Pacific,118038.46
Budget Version 1,7,G_56,GO Americas,107192.31
Budget Version 1,7,G_56,GO Central Europe,107192.31
Budget Version 1,7,G_56,GO Northern Europe,107192.31
Budget Version 1,7,G_56,GO Southern Europe,107192.31
Budget Version 1,7,G_56,GO Accessories GmbH,107192.31
Budget Version 1,7,G_56,GO Asia Pacific,107192.31
Budget Version 1,7,G_57,GO Americas,109615.38
Budget Version 1,7,G_57,GO Central Europe,109615.38
Budget Version 1,7,G_57,GO Northern Europe,109615.38
Budget Version 1,7,G_57,GO Southern Europe,109615.38
Budget Version 1,7,G_57,GO Accessories GmbH,109615.38
Budget Version 1,7,G_57,GO Asia Pacific,109615.38
Budget Version 1,7,G_58,GO Americas,131153.85
Budget Version 1,7,G_58,GO Central Europe,131153.85
Budget Version 1,7,G_58,GO Northern Europe,131153.85
Budget Version 1,7,G_58,GO Southern Europe,131153.85
Budget Version 1,7,G_58,GO Accessories GmbH,131153.85
Budget Version 1,7,G_58,GO Asia Pacific,131153.85
Budget Version 1,7,G_59,GO Americas,122192.31
Budget Version 1,7,G_59,GO Central Europe,122192.31
Budget Version 1,7,G_59,GO Northern Europe,122192.31
Budget Version 1,7,G_59,GO Southern Europe,122192.31
Budget Version 1,7,G_59,GO Accessories GmbH,122192.31
Budget Version 1,7,G_59,GO Asia Pacific,122192.31
Budget Version 1,7,G_60,GO Americas,118692.31
Budget Version 1,7,G_60,GO Central Europe,118692.31
Budget Version 1,7,G_60,GO Northern Europe,118692.31
Budget Version 1,7,G_60,GO Southern Europe,118692.31
Budget Version 1,7,G_60,GO Accessories GmbH,118692.31
Budget Version 1,7,G_60,GO Asia Pacific,118692.31
Budget Version 1,7,G_61,GO Americas,135769.23
Budget Version 1,7,G_61,GO Central Europe,135769.23
Budget Version 1,7,G_61,GO Northern Europe,135769.23
Budget Version 1,7,G_61,GO Southern Europe,135769.23
Budget Version 1,7,G_61,GO Accessories GmbH,135769.23
Budget Version 1,7,G_61,GO Asia Pacific,135769.23
Budget Version 1,7,G_62,GO Americas,142615.38
Budget Version 1,7,G_62,GO Central Europe,142615.38
Budget Version 1,7,G_62,GO Northern Europe,142615.38
Budget Version 1,7,G_62,GO Southern Europe,142615.38
Budget Version 1,7,G_62,GO Accessories GmbH,142615.38
Budget Version 1,7,G_62,GO Asia Pacific,142615.38
Budget Version 1,7,G_63,GO Americas,157846.15
Budget Version 1,7,G_63,GO Central Europe,157846.15
Budget Version 1,7,G_63,GO Northern Europe,157846.15
Budget Version 1,7,G_63,GO Southern Europe,157846.15
Budget Version 1,7,G_63,GO Accessories GmbH,157846.15
Budget Version 1,7,G_63,GO Asia Pacific,157846.15
Budget Version 1,7,G_64,GO Americas,166153.85
Budget Version 1,7,G_64,GO Central Europe,166153.85
Budget Version 1,7,G_64,GO Northern Europe,166153.85
Budget Version 1,7,G_64,GO Southern Europe,166153.85
Budget Version 1,7,G_64,GO Accessories GmbH,166153.85
Budget Version 1,7,G_64,GO Asia Pacific,166153.85
Budget Version 1,7,G_65,GO Americas,183846.15
Budget Version 1,7,G_65,GO Central Europe,183846.15
Budget Version 1,7,G_65,GO Northern Europe,183846.15
Budget Version 1,7,G_65,GO Southern Europe,183846.15
Budget Version 1,7,G_65,GO Accessories GmbH,183846.15
Budget Version 1,7,G_65,GO Asia Pacific,183846.15
Budget Version 1,7,G_66,GO Americas,231076.92
Budget Version 1,7,G_66,GO Central Europe,231076.92
Budget Version 1,7,G_66,GO Northern Europe,231076.92
Budget Version 1,7,G_66,GO Southern Europe,231076.92
Budget Version 1,7,G_66,GO Accessories GmbH,231076.92
Budget Version 1,7,G_66,GO Asia Pacific,231076.92
Budget Version 1,7,G_67,GO Americas,274038.46
Budget Version 1,7,G_67,GO Central Europe,274038.46
Budget Version 1,7,G_67,GO Northern Europe,274038.46
Budget Version 1,7,G_67,GO Southern Europe,274038.46
Budget Version 1,7,G_67,GO Accessories GmbH,274038.46
Budget Version 1,7,G_67,GO Asia Pacific,274038.46
Budget Version 1,8,G_01,GO Americas,27076.92
Budget Version 1,8,G_01,GO Central Europe,27076.92
Budget Version 1,8,G_01,GO Northern Europe,27076.92
Budget Version 1,8,G_01,GO Southern Europe,27076.92
Budget Version 1,8,G_01,GO Accessories GmbH,27076.92
Budget Version 1,8,G_01,GO Asia Pacific,27076.92
Budget Version 1,8,G_02,GO Americas,30953.85
Budget Version 1,8,G_02,GO Central Europe,30953.85
Budget Version 1,8,G_02,GO Northern Europe,30953.85
Budget Version 1,8,G_02,GO Southern Europe,30953.85
Budget Version 1,8,G_02,GO Accessories GmbH,30953.85
Budget Version 1,8,G_02,GO Asia Pacific,30953.85
Budget Version 1,8,G_03,GO Americas,31507.69
Budget Version 1,8,G_03,GO Central Europe,31507.69
Budget Version 1,8,G_03,GO Northern Europe,31507.69
Budget Version 1,8,G_03,GO Southern Europe,31507.69
Budget Version 1,8,G_03,GO Accessories GmbH,31507.69
Budget Version 1,8,G_03,GO Asia Pacific,31507.69
Budget Version 1,8,G_04,GO Americas,30000
Budget Version 1,8,G_04,GO Central Europe,30000
Budget Version 1,8,G_04,GO Northern Europe,30000
Budget Version 1,8,G_04,GO Southern Europe,30000
Budget Version 1,8,G_04,GO Accessories GmbH,30000
Budget Version 1,8,G_04,GO Asia Pacific,30000
Budget Version 1,8,G_05,GO Americas,30848
Budget Version 1,8,G_05,GO Central Europe,30848
Budget Version 1,8,G_05,GO Northern Europe,30848
Budget Version 1,8,G_05,GO Southern Europe,30848
Budget Version 1,8,G_05,GO Accessories GmbH,30848
Budget Version 1,8,G_05,GO Asia Pacific,30848
Budget Version 1,8,G_06,GO Americas,34307.69
Budget Version 1,8,G_06,GO Central Europe,34307.69
Budget Version 1,8,G_06,GO Northern Europe,34307.69
Budget Version 1,8,G_06,GO Southern Europe,34307.69
Budget Version 1,8,G_06,GO Accessories GmbH,34307.69
Budget Version 1,8,G_06,GO Asia Pacific,34307.69
Budget Version 1,8,G_07,GO Americas,34923.08
Budget Version 1,8,G_07,GO Central Europe,34923.08
Budget Version 1,8,G_07,GO Northern Europe,34923.08
Budget Version 1,8,G_07,GO Southern Europe,34923.08
Budget Version 1,8,G_07,GO Accessories GmbH,34923.08
Budget Version 1,8,G_07,GO Asia Pacific,34923.08
Budget Version 1,8,G_08,GO Americas,42076.92
Budget Version 1,8,G_08,GO Central Europe,42076.92
Budget Version 1,8,G_08,GO Northern Europe,42076.92
Budget Version 1,8,G_08,GO Southern Europe,42076.92
Budget Version 1,8,G_08,GO Accessories GmbH,42076.92
Budget Version 1,8,G_08,GO Asia Pacific,42076.92
Budget Version 1,8,G_09,GO Americas,34181.54
Budget Version 1,8,G_09,GO Central Europe,34181.54
Budget Version 1,8,G_09,GO Northern Europe,34181.54
Budget Version 1,8,G_09,GO Southern Europe,34181.54
Budget Version 1,8,G_09,GO Accessories GmbH,34181.54
Budget Version 1,8,G_09,GO Asia Pacific,34181.54
Budget Version 1,8,G_10,GO Americas,42750
Budget Version 1,8,G_10,GO Central Europe,42750
Budget Version 1,8,G_10,GO Northern Europe,42750
Budget Version 1,8,G_10,GO Southern Europe,42750
Budget Version 1,8,G_10,GO Accessories GmbH,42750
Budget Version 1,8,G_10,GO Asia Pacific,42750
Budget Version 1,8,G_11,GO Americas,40076.92
Budget Version 1,8,G_11,GO Central Europe,40076.92
Budget Version 1,8,G_11,GO Northern Europe,40076.92
Budget Version 1,8,G_11,GO Southern Europe,40076.92
Budget Version 1,8,G_11,GO Accessories GmbH,40076.92
Budget Version 1,8,G_11,GO Asia Pacific,40076.92
Budget Version 1,8,G_12,GO Americas,42846.15
Budget Version 1,8,G_12,GO Central Europe,42846.15
Budget Version 1,8,G_12,GO Northern Europe,42846.15
Budget Version 1,8,G_12,GO Southern Europe,42846.15
Budget Version 1,8,G_12,GO Accessories GmbH,42846.15
Budget Version 1,8,G_12,GO Asia Pacific,42846.15
Budget Version 1,8,G_13,GO Americas,46653.85
Budget Version 1,8,G_13,GO Central Europe,46653.85
Budget Version 1,8,G_13,GO Northern Europe,46653.85
Budget Version 1,8,G_13,GO Southern Europe,46653.85
Budget Version 1,8,G_13,GO Accessories GmbH,46653.85
Budget Version 1,8,G_13,GO Asia Pacific,46653.85
Budget Version 1,8,G_14,GO Americas,40326.92
Budget Version 1,8,G_14,GO Central Europe,40326.92
Budget Version 1,8,G_14,GO Northern Europe,40326.92
Budget Version 1,8,G_14,GO Southern Europe,40326.92
Budget Version 1,8,G_14,GO Accessories GmbH,40326.92
Budget Version 1,8,G_14,GO Asia Pacific,40326.92
Budget Version 1,8,G_15,GO Americas,51923.08
Budget Version 1,8,G_15,GO Central Europe,51923.08
Budget Version 1,8,G_15,GO Northern Europe,51923.08
Budget Version 1,8,G_15,GO Southern Europe,51923.08
Budget Version 1,8,G_15,GO Accessories GmbH,51923.08
Budget Version 1,8,G_15,GO Asia Pacific,51923.08
Budget Version 1,8,G_16,GO Americas,44423.08
Budget Version 1,8,G_16,GO Central Europe,44423.08
Budget Version 1,8,G_16,GO Northern Europe,44423.08
Budget Version 1,8,G_16,GO Southern Europe,44423.08
Budget Version 1,8,G_16,GO Accessories GmbH,44423.08
Budget Version 1,8,G_16,GO Asia Pacific,44423.08
Budget Version 1,8,G_17,GO Americas,47500
Budget Version 1,8,G_17,GO Central Europe,47500
Budget Version 1,8,G_17,GO Northern Europe,47500
Budget Version 1,8,G_17,GO Southern Europe,47500
Budget Version 1,8,G_17,GO Accessories GmbH,47500
Budget Version 1,8,G_17,GO Asia Pacific,47500
Budget Version 1,8,G_18,GO Americas,44807.69
Budget Version 1,8,G_18,GO Central Europe,44807.69
Budget Version 1,8,G_18,GO Northern Europe,44807.69
Budget Version 1,8,G_18,GO Southern Europe,44807.69
Budget Version 1,8,G_18,GO Accessories GmbH,44807.69
Budget Version 1,8,G_18,GO Asia Pacific,44807.69
Budget Version 1,8,G_19,GO Americas,47538.46
Budget Version 1,8,G_19,GO Central Europe,47538.46
Budget Version 1,8,G_19,GO Northern Europe,47538.46
Budget Version 1,8,G_19,GO Southern Europe,47538.46
Budget Version 1,8,G_19,GO Accessories GmbH,47538.46
Budget Version 1,8,G_19,GO Asia Pacific,47538.46
Budget Version 1,8,G_20,GO Americas,55846.15
Budget Version 1,8,G_20,GO Central Europe,55846.15
Budget Version 1,8,G_20,GO Northern Europe,55846.15
Budget Version 1,8,G_20,GO Southern Europe,55846.15
Budget Version 1,8,G_20,GO Accessories GmbH,55846.15
Budget Version 1,8,G_20,GO Asia Pacific,55846.15
Budget Version 1,8,G_21,GO Americas,57692.31
Budget Version 1,8,G_21,GO Central Europe,57692.31
Budget Version 1,8,G_21,GO Northern Europe,57692.31
Budget Version 1,8,G_21,GO Southern Europe,57692.31
Budget Version 1,8,G_21,GO Accessories GmbH,57692.31
Budget Version 1,8,G_21,GO Asia Pacific,57692.31
Budget Version 1,8,G_22,GO Americas,53653.85
Budget Version 1,8,G_22,GO Central Europe,53653.85
Budget Version 1,8,G_22,GO Northern Europe,53653.85
Budget Version 1,8,G_22,GO Southern Europe,53653.85
Budget Version 1,8,G_22,GO Accessories GmbH,53653.85
Budget Version 1,8,G_22,GO Asia Pacific,53653.85
Budget Version 1,8,G_23,GO Americas,52692.31
Budget Version 1,8,G_23,GO Central Europe,52692.31
Budget Version 1,8,G_23,GO Northern Europe,52692.31
Budget Version 1,8,G_23,GO Southern Europe,52692.31
Budget Version 1,8,G_23,GO Accessories GmbH,52692.31
Budget Version 1,8,G_23,GO Asia Pacific,52692.31
Budget Version 1,8,G_24,GO Americas,61923.08
Budget Version 1,8,G_24,GO Central Europe,61923.08
Budget Version 1,8,G_24,GO Northern Europe,61923.08
Budget Version 1,8,G_24,GO Southern Europe,61923.08
Budget Version 1,8,G_24,GO Accessories GmbH,61923.08
Budget Version 1,8,G_24,GO Asia Pacific,61923.08
Budget Version 1,8,G_25,GO Americas,43923.08
Budget Version 1,8,G_25,GO Central Europe,43923.08
Budget Version 1,8,G_25,GO Northern Europe,43923.08
Budget Version 1,8,G_25,GO Southern Europe,43923.08
Budget Version 1,8,G_25,GO Accessories GmbH,43923.08
Budget Version 1,8,G_25,GO Asia Pacific,43923.08
Budget Version 1,8,G_26,GO Americas,49461.54
Budget Version 1,8,G_26,GO Central Europe,49461.54
Budget Version 1,8,G_26,GO Northern Europe,49461.54
Budget Version 1,8,G_26,GO Southern Europe,49461.54
Budget Version 1,8,G_26,GO Accessories GmbH,49461.54
Budget Version 1,8,G_26,GO Asia Pacific,49461.54
Budget Version 1,8,G_27,GO Americas,59615.38
Budget Version 1,8,G_27,GO Central Europe,59615.38
Budget Version 1,8,G_27,GO Northern Europe,59615.38
Budget Version 1,8,G_27,GO Southern Europe,59615.38
Budget Version 1,8,G_27,GO Accessories GmbH,59615.38
Budget Version 1,8,G_27,GO Asia Pacific,59615.38
Budget Version 1,8,G_28,GO Americas,53000
Budget Version 1,8,G_28,GO Central Europe,53000
Budget Version 1,8,G_28,GO Northern Europe,53000
Budget Version 1,8,G_28,GO Southern Europe,53000
Budget Version 1,8,G_28,GO Accessories GmbH,53000
Budget Version 1,8,G_28,GO Asia Pacific,53000
Budget Version 1,8,G_29,GO Americas,48653.85
Budget Version 1,8,G_29,GO Central Europe,48653.85
Budget Version 1,8,G_29,GO Northern Europe,48653.85
Budget Version 1,8,G_29,GO Southern Europe,48653.85
Budget Version 1,8,G_29,GO Accessories GmbH,48653.85
Budget Version 1,8,G_29,GO Asia Pacific,48653.85
Budget Version 1,8,G_30,GO Americas,54807.69
Budget Version 1,8,G_30,GO Central Europe,54807.69
Budget Version 1,8,G_30,GO Northern Europe,54807.69
Budget Version 1,8,G_30,GO Southern Europe,54807.69
Budget Version 1,8,G_30,GO Accessories GmbH,54807.69
Budget Version 1,8,G_30,GO Asia Pacific,54807.69
Budget Version 1,8,G_31,GO Americas,65230.77
Budget Version 1,8,G_31,GO Central Europe,65230.77
Budget Version 1,8,G_31,GO Northern Europe,65230.77
Budget Version 1,8,G_31,GO Southern Europe,65230.77
Budget Version 1,8,G_31,GO Accessories GmbH,65230.77
Budget Version 1,8,G_31,GO Asia Pacific,65230.77
Budget Version 1,8,G_32,GO Americas,73730.77
Budget Version 1,8,G_32,GO Central Europe,73730.77
Budget Version 1,8,G_32,GO Northern Europe,73730.77
Budget Version 1,8,G_32,GO Southern Europe,73730.77
Budget Version 1,8,G_32,GO Accessories GmbH,73730.77
Budget Version 1,8,G_32,GO Asia Pacific,73730.77
Budget Version 1,8,G_33,GO Americas,82038.46
Budget Version 1,8,G_33,GO Central Europe,82038.46
Budget Version 1,8,G_33,GO Northern Europe,82038.46
Budget Version 1,8,G_33,GO Southern Europe,82038.46
Budget Version 1,8,G_33,GO Accessories GmbH,82038.46
Budget Version 1,8,G_33,GO Asia Pacific,82038.46
Budget Version 1,8,G_34,GO Americas,58730.77
Budget Version 1,8,G_34,GO Central Europe,58730.77
Budget Version 1,8,G_34,GO Northern Europe,58730.77
Budget Version 1,8,G_34,GO Southern Europe,58730.77
Budget Version 1,8,G_34,GO Accessories GmbH,58730.77
Budget Version 1,8,G_34,GO Asia Pacific,58730.77
Budget Version 1,8,G_35,GO Americas,72307.69
Budget Version 1,8,G_35,GO Central Europe,72307.69
Budget Version 1,8,G_35,GO Northern Europe,72307.69
Budget Version 1,8,G_35,GO Southern Europe,72307.69
Budget Version 1,8,G_35,GO Accessories GmbH,72307.69
Budget Version 1,8,G_35,GO Asia Pacific,72307.69
Budget Version 1,8,G_36,GO Americas,64384.62
Budget Version 1,8,G_36,GO Central Europe,64384.62
Budget Version 1,8,G_36,GO Northern Europe,64384.62
Budget Version 1,8,G_36,GO Southern Europe,64384.62
Budget Version 1,8,G_36,GO Accessories GmbH,64384.62
Budget Version 1,8,G_36,GO Asia Pacific,64384.62
Budget Version 1,8,G_37,GO Americas,67153.85
Budget Version 1,8,G_37,GO Central Europe,67153.85
Budget Version 1,8,G_37,GO Northern Europe,67153.85
Budget Version 1,8,G_37,GO Southern Europe,67153.85
Budget Version 1,8,G_37,GO Accessories GmbH,67153.85
Budget Version 1,8,G_37,GO Asia Pacific,67153.85
Budget Version 1,8,G_38,GO Americas,69923.08
Budget Version 1,8,G_38,GO Central Europe,69923.08
Budget Version 1,8,G_38,GO Northern Europe,69923.08
Budget Version 1,8,G_38,GO Southern Europe,69923.08
Budget Version 1,8,G_38,GO Accessories GmbH,69923.08
Budget Version 1,8,G_38,GO Asia Pacific,69923.08
Budget Version 1,8,G_39,GO Americas,78230.77
Budget Version 1,8,G_39,GO Central Europe,78230.77
Budget Version 1,8,G_39,GO Northern Europe,78230.77
Budget Version 1,8,G_39,GO Southern Europe,78230.77
Budget Version 1,8,G_39,GO Accessories GmbH,78230.77
Budget Version 1,8,G_39,GO Asia Pacific,78230.77
Budget Version 1,8,G_40,GO Americas,81923.08
Budget Version 1,8,G_40,GO Central Europe,81923.08
Budget Version 1,8,G_40,GO Northern Europe,81923.08
Budget Version 1,8,G_40,GO Southern Europe,81923.08
Budget Version 1,8,G_40,GO Accessories GmbH,81923.08
Budget Version 1,8,G_40,GO Asia Pacific,81923.08
Budget Version 1,8,G_41,GO Americas,91153.85
Budget Version 1,8,G_41,GO Central Europe,91153.85
Budget Version 1,8,G_41,GO Northern Europe,91153.85
Budget Version 1,8,G_41,GO Southern Europe,91153.85
Budget Version 1,8,G_41,GO Accessories GmbH,91153.85
Budget Version 1,8,G_41,GO Asia Pacific,91153.85
Budget Version 1,8,G_42,GO Americas,71346.15
Budget Version 1,8,G_42,GO Central Europe,71346.15
Budget Version 1,8,G_42,GO Northern Europe,71346.15
Budget Version 1,8,G_42,GO Southern Europe,71346.15
Budget Version 1,8,G_42,GO Accessories GmbH,71346.15
Budget Version 1,8,G_42,GO Asia Pacific,71346.15
Budget Version 1,8,G_43,GO Americas,74423.08
Budget Version 1,8,G_43,GO Central Europe,74423.08
Budget Version 1,8,G_43,GO Northern Europe,74423.08
Budget Version 1,8,G_43,GO Southern Europe,74423.08
Budget Version 1,8,G_43,GO Accessories GmbH,74423.08
Budget Version 1,8,G_43,GO Asia Pacific,74423.08
Budget Version 1,8,G_44,GO Americas,77500
Budget Version 1,8,G_44,GO Central Europe,77500
Budget Version 1,8,G_44,GO Northern Europe,77500
Budget Version 1,8,G_44,GO Southern Europe,77500
Budget Version 1,8,G_44,GO Accessories GmbH,77500
Budget Version 1,8,G_44,GO Asia Pacific,77500
Budget Version 1,8,G_45,GO Americas,86730.77
Budget Version 1,8,G_45,GO Central Europe,86730.77
Budget Version 1,8,G_45,GO Northern Europe,86730.77
Budget Version 1,8,G_45,GO Southern Europe,86730.77
Budget Version 1,8,G_45,GO Accessories GmbH,86730.77
Budget Version 1,8,G_45,GO Asia Pacific,86730.77
Budget Version 1,8,G_46,GO Americas,91903.85
Budget Version 1,8,G_46,GO Central Europe,91903.85
Budget Version 1,8,G_46,GO Northern Europe,91903.85
Budget Version 1,8,G_46,GO Southern Europe,91903.85
Budget Version 1,8,G_46,GO Accessories GmbH,91903.85
Budget Version 1,8,G_46,GO Asia Pacific,91903.85
Budget Version 1,8,G_47,GO Americas,80415.38
Budget Version 1,8,G_47,GO Central Europe,80415.38
Budget Version 1,8,G_47,GO Northern Europe,80415.38
Budget Version 1,8,G_47,GO Southern Europe,80415.38
Budget Version 1,8,G_47,GO Accessories GmbH,80415.38
Budget Version 1,8,G_47,GO Asia Pacific,80415.38
Budget Version 1,8,G_48,GO Americas,98692.31
Budget Version 1,8,G_48,GO Central Europe,98692.31
Budget Version 1,8,G_48,GO Northern Europe,98692.31
Budget Version 1,8,G_48,GO Southern Europe,98692.31
Budget Version 1,8,G_48,GO Accessories GmbH,98692.31
Budget Version 1,8,G_48,GO Asia Pacific,98692.31
Budget Version 1,8,G_49,GO Americas,102115.38
Budget Version 1,8,G_49,GO Central Europe,102115.38
Budget Version 1,8,G_49,GO Northern Europe,102115.38
Budget Version 1,8,G_49,GO Southern Europe,102115.38
Budget Version 1,8,G_49,GO Accessories GmbH,102115.38
Budget Version 1,8,G_49,GO Asia Pacific,102115.38
Budget Version 1,8,G_50,GO Americas,89115.38
Budget Version 1,8,G_50,GO Central Europe,89115.38
Budget Version 1,8,G_50,GO Northern Europe,89115.38
Budget Version 1,8,G_50,GO Southern Europe,89115.38
Budget Version 1,8,G_50,GO Accessories GmbH,89115.38
Budget Version 1,8,G_50,GO Asia Pacific,89115.38
